4,38,....C....J,129
4,38,....D....[FGHJ],114
4,38,....D....[GHJ],129
4,38,....E....[FGHJ],114
4,38,....E....[GHJ],129
4,38,....G....B,114
4,38,....H....[BCD],114
4,38,...FB....[EFG],100
4,38,...GH....F,100
4,60,,114
4,65,,114
4,106,,12
4,179,,13
4,179,.........[BC],80
4,180,,13
4,391,,13
4,426,......4..[NPR],114
4,426,......F..[^Y123456789],114
4,426,...[DR]..8..[Y12],114
4,426,...G..8..[5678],114
4,426,...P..8..[45],114
4,426,...R..8..[456789],12
4,426,...U..8..[5678],129
4,426,...X..8..[12],129
4,426,...X..8..[45],129
4,528,,114
4,862,......4..[789],114
4,862,......F..[^Y123456789C],114
4,862,...[MX]..4..[23],129
4,862,...K..4..[STV],114
4,862,...L..4..S,129
4,863,......F..[^Y123456789AB],114
4,863,...[AB]..4..[678],114
4,863,...[AB]..4..[WX],114
4,863,...[ABEFKP]..F..[AB],114
4,863,...[ACDGSW]..4..9,114
4,863,...[BEZ]..4..[Y1],114
4,863,...[DE]..4..[5678],114
4,863,...[FG]..4..[STV],114
4,863,...[HJ]..4..[STV],129
4,863,...[JLM]..4..[234],114
4,863,...[KNVX]..4..9,129
4,863,...[KS]..4..[678],129
4,863,...[SW4]..F..[AB],129
4,863,...C..4..[4],114
4,863,...D..4..X,129
4,863,...J..4..W,129
4,863,...L..4..[Y1],129
4,863,...N..4..9,129
4,863,...V..4..[234],129
4,879,...[ABDEFHJKM]..F..[^JKLMNPRSTVWXY123456789],114
4,879,...[CJ]..8K.9,114
4,879,...[SW4]..F..[ABC],129
4,879,...A..8..[Y1],114
4,879,...A..8H.[789],12
4,879,...A[CT].8..[3456],12
4,879,...A[FGH].8E.[5678],114
4,879,...B..8..[VWX],114
4,879,...B..8H.[78],12
4,879,...B[CT].8..[56],12
4,879,...B[FGH].8E.[678],114
4,879,...C..8..[VWX],114
4,879,...D..8..[TVWXY1],114
4,879,...D..8H.[789],12
4,879,...D[CT].8..[456],12
4,879,...D[FGH].8E.[5678],114
4,879,...E..8..[TVWX],114
4,879,...E..8H.[78],12
4,879,...E[FGH].8E.[678],114
4,879,...ET.8..[56],12
4,879,...F..8..[WX],129
4,879,...G..8..[WX],129
4,879,...G..8K.9,129
4,879,...H..8..[Y1],129
4,879,...J..8..[2345],114
4,879,...K..8..[Y1],129
4,879,...K[FGH].8..[5678],129
4,879,...L..8..[2345],114
4,879,...L..8K.9,114
4,879,...M..8K.9,114
4,879,...S..8K.9,114
4,879,...S[FGH].8..[678],129
4,879,...T..8..[345],129
4,879,...V..8..[2345],129
4,879,...V..8K.9,129
4,879,...X..8K.9,129
4,924,......4..[56789],114
4,924,......4..[VWXY123],114
4,924,......F..[^Y123456789],114
4,1040,...[ADHJKUV]..8..[89],13
4,1040,...[BFK]..F..[ABCD],13
4,1040,...[LMRXY]..8..[89],12
4,1040,...[SW]..8..[123456],13
4,1040,...[SW4]..F..[ABCD],12
4,1040,...[TU]..8..[123456],12
4,1040,...[TU]..8..Y,13
4,1040,...B..F..[^ABCD],13
4,1040,...S..F..[^ABCD],12
4,1138,......4..[123456789],114
4,1138,......F..[^Y123456789],114
4,1162,,129
4,1253,......4..[123],114
4,1253,......4..[789],114
4,1253,......F..[^123456789ABC],114
4,1394,......8..[6789],98
4,1394,......F..[^FGHJKLMNPRSTVWXY123456789],98
4,1575,,114
4,2010,......4..[789],115
4,2010,......F..[^Y123456789],115
4,2045,......8E,114
4,2045,......8H.[^1234567],12
4,2188,,13
4,2238,......4..[89],13
4,2238,......F..A,13
4,2238,...[ADEFGLK]..F..[^ABCD],13
4,2238,...[ADEG]..F..[BC],13
4,2238,...[STUV]..F..[BC],12
4,2238,...[STUVW]..F..[^ABCD],12
4,2238,...9..F..C,13
4,2241,......8..[89],13
4,2241,......FH.[^123456789],12
4,2241,......FR.[^123456789],13
4,2242,......[0123456789]..[89],13
4,2242,......FH.[^123456789],12
4,2242,......FR.[^123456789],13
4,2299,......8..9,115
4,2299,......F..[^Y123456789],115
4,2312,...[BFK]..F..[ABCD],13
4,2312,...[SW4]..F..[ABCD],12
4,2312,...B..F..[^ABCD],13
4,2312,...S..F..[^ABCD],12
4,2312,...U..8..9,13
4,2312,...W..8..9,12
4,2498,......F..[^AB],98
4,2514,...[B]..F..[CD],13
4,2558,......FH.[^Y123456789ABC],12
4,2558,......FR.[^Y123456789ABC],13
4,2565,......F..[^Y123456789ABC],129
4,2575,......F..[^123456789ABC],98
4,2583,......F..[^Y123456789ABC],115
4,2625,......F..[^ABCD],115
4,2644,......F..[^ABCD],98
5,26,...A[FK]....M,80
5,26,...AC....F,114
5,26,...AJ....M,114
5,26,...AK....[DEF],80
5,26,...BA....[MN],12
5,26,...BE....[^BCDEFGHJKLM],13
5,26,...BH....[^BCDEFGHJKLMNPRS],12
5,26,...BK....[RS],12
5,26,...C[AD]....[NPRST],114
5,26,...CC....[STVW],114
5,26,...CG....[^BCDEFGHJKLMNPR],14
5,27,.........[BCD],80
5,27,.........[PRS],114
5,28,...AM,114
5,28,...AN,114
5,28,...AR,129
5,28,...BF,13
5,28,...BJ,12
5,28,...BM,13
5,28,...BR,12
5,29,...A[NV]....[^BCDEFGHJKLMNPRSTVWXY],114
5,29,...AA....[HJKLM],80
5,29,...AB....[EFGHJKLM],80
5,29,...AD....[HJKLM],114
5,29,...AE....[FGHJKLM],114
5,29,...AW....[^BCDEFGHJKLMNPRSTVWXY],129
5,29,...BB....[HJKLMNP],12
5,29,...BF....[NPRS],13
5,29,...BJ....[RS],12
5,29,...BN....[^BCDEFGHJKLMNPRSTVWXY],13
5,29,...BS....[^BCDEFGHJKLMNPRSTVWXY],12
5,29,...CB[12]...N,80
5,29,...CB[34]...[NPRS],114
5,42,,114
5,43,...DS....1,129
5,43,...DT,114
5,43,...HC,114
5,43,...HD,114
5,43,...HJ,129
5,44,.........[BCDEFGHJ],114
5,44,...DD....[VW],114
5,44,...DM....[XY],114
5,44,...DP....[XY],129
5,45,,114
5,46,,114
5,52,,13
5,53,,13
5,54,,114
5,55,,114
5,56,,114
5,57,,114
5,64,,13
5,271,,13
5,272,,114
5,292,......3..[HJKLM],80
5,292,...B[FG].3..[ST],13
5,292,...BG.3..[VWX],13
5,292,...BK.3..[WX],12
5,292,...BL.3..[123456],13
5,292,...BR.3..[1234567],12
5,292,...CD.3..[VW],114
5,292,...DX.C..[^JKLMNPRSTVWXY123456789A],12
5,292,...KG.C..[^JKLMNPRSTVWXY123456789A],13
5,292,...PM.3..9,114
5,292,...PM.C..A,114
5,292,...PM.C..B,114
5,292,...VA.3..8,114
5,292,...WD.3..[89],13
5,292,...WD.C..A,13
5,292,...WL.3..[89],12
5,292,...WL.C..A,12
5,294,......3..[6789],114
5,294,......3..[HJ],114
5,294,......3..[MNPR],114
5,294,......C..[^123456789AB],114
5,294,......C..A,114
5,294,...DE93..[Y123],114
5,295,......4..[HJ],13
5,295,...EH.3..[6789],13
5,295,...EH.C..A,13
5,295,...EK.3..[789],12
5,295,...EK.C..A,12
5,295,...LX.C..[^Y123456789ABC],13
5,295,...LZ.C..[^Y123456789AB],12
5,575,...D,114
5,575,...HE,114
5,575,...HK,129
5,750,...DE....[TVW],114
5,750,...DN....[^BCDEFGHJKLMNPRSTVW],114
5,750,...DR....[^BCDEFGHJKLMNPRSTVW],129
5,750,...HE....[RS],114
5,824,,13
5,824,,80
5,881,...AM....[^BCDEFGHJKLMNPRSTVW],114
5,881,...BG,13
5,881,...BK,12
5,881,...BM....[^BCDEFGHJKLMNPRSTVWX],13
5,881,...CD....[TVW],114
5,885,...C[HJ]....[TVW],12
5,885,...C[HN]....[^BCDEFGHJKLMNPRSTVW],12
5,885,...CK[57]...[^BCDEFGHJKLMNPRSTVW],13
5,1046,,12
5,1047,,12
5,1048,,13
5,1054,......3..[Y123456789],115
5,1054,......C..[^Y123456789],115
5,1148,,12
5,1175,...AV,114
5,1175,...BN,13
5,1175,...BS,12
5,1275,......[0123456789]..[12345],114
5,1275,......C..[^AB],114
5,1275,......G..[^ABCD],114
5,1316,,114
5,1321,....B,114
5,1321,....N,129
5,1321,....T,114
5,1321,....V,114
5,1321,....X,129
5,1321,....Z,114
5,1322,....D,114
5,1322,....P,129
5,1322,....T,129
5,1322,....U,114
5,1323,,114
5,1324,,114
5,1325,....A....[45],114
5,1325,....E....[^2345],114
5,1325,....S....[23],129
5,1325,....T....[23],114
5,1326,,114
5,1327,....N,114
5,1327,....R,129
5,1328,....D....[^23],13
5,1328,....N....[23],13
5,1328,....S....[23],12
5,1328,....W....[^23],12
5,1329,....D....[^23],13
5,1329,....N....[23],13
5,1329,....S....[23],12
5,1329,....V....[^23],13
5,1329,....W....[^23],12
5,1374,,114
5,1431,......3..[345],12
5,1431,...BU[35]3..[678],12
5,1431,...DU53..[678],13
5,1431,...LL5C..[^Y123456789AB],12
5,1431,...LM[157]C..[^JKLMNPRSTVWXY123456789],12
5,1431,...LM[57]3..9,12
5,1432,,114
5,1433,......3..[345678],114
5,1433,......C..[^JKLMNPRSTVWXY123456789],114
5,1565,,114
5,1582,......3..[456789],115
5,1582,......C..[^JKLMNPRSTVWXY123456789],115
5,1627,...EH73,13
5,1627,...EK73,12
5,1819,,423
5,1820,.........[Y123456789A],423
5,1822,,423
5,1823,,423
5,1824,,423
5,1826,,423
5,1920,......3..[6789],114
5,1920,......C..[^JKLMNPRSTVWXY123456789],114
5,1921,......3..[6789],114
5,1921,......C..[^JKLMNPRSTVWXY123456789],114
5,1929,,114
5,1930,....F,114
5,1930,....N,129
5,1970,,423
5,2006,......3..[6789],114
5,2006,......C..[^Y123456789],114
5,2044,,423
5,2046,,423
5,2071,......3..[6789],114
5,2071,......C..[^EFGHJKLMNPRSTVWXY123456789],114
5,2077,....M.C..[^123456789ABC],13
5,2077,....P.C..[^123456789ABC],12
5,2077,....X.C..C,13
5,2077,....Z.C..C,12
5,2077,...EA.3..[89],13
5,2077,...EA.C..A,13
5,2077,...EB.3..[89],12
5,2077,...EB.C..A,12
5,2077,...EH.3..[67],13
5,2077,...EK.3..[67],12
5,2089,...3[AB].[CG]..[^Y123456789AB],114
5,2089,...DX.C..[BCD],12
5,2089,...K[FG].C..[BCD],13
5,2089,...P[LM].[CG]..[AB],114
5,2089,...PL.3..9,114
5,2089,...PM.[37]..9,114
5,2089,...VB.[37]..[78],114
5,2089,...W[BC].C..A,13
5,2089,...WB.3..[789],13
5,2089,...WC.3..9,13
5,2089,...WL.3..[789],12
5,2089,...WL.C..A,12
5,2090,....G.C..[^ABCD],129
5,2090,...3[ABC].[CG]..[^Y123456789AB],114
5,2090,...DW[37]C..[BCD],12
5,2090,...K[EF].C..[BCD],13
5,2090,...P[HK].[37]..9,114
5,2090,...P[HK].[CG]..[AB],114
5,2090,...U[TU].C..[ABC],129
5,2090,...UT.[37]..9,129
5,2090,...UU.[37]..9,129
5,2090,...VA.[37]..[78],114
5,2090,...VC.[37]..[78],114
5,2090,...VS.[37]..[78],129
5,2090,...W[BCV].C..A,13
5,2090,...W[BV].[37]..[789],13
5,2090,...W[LR][13]3..[789],12
5,2090,...W[LR][13]C..A,12
5,2090,...WC.[37]..[789],13
5,2091,...VC....[78],114
5,2091,...VT....[78],129
5,2091,...W[CV]....[78],13
5,2233,......3..[89],114
5,2233,......C..[^Y123456789],114
5,2234,...NV13..8,114
5,2235,......C..[^JKLMNPRSTVWXY123456789A],114
5,2235,...NV93..9,114
5,2235,...NV9C..A,114
5,2235,...NW13..[89],114
5,2235,...NW1C..A,114
5,2235,...PT73..9,129
5,2235,...PT7C..A,129
5,2236,...NV93,114
5,2236,...PT73,129
5,2267,...VD53..[78],114
5,2267,...WC73..8,13
5,2277,,423
5,2281,....L.3..[89],12
5,2281,....L.C..[^Y123456789],12
5,2281,....N.C..[^Y123456789],12
5,2281,....P.3..[89],13
5,2281,....P.C..[^Y123456789],13
5,2282,....C.3..[89],13
5,2282,....C.C..[^Y123456789],13
5,2282,....N.3..[89],12
5,2282,....N.C..[^Y123456789],12
5,2289,......3..[89],115
5,2289,......C..[^Y123456789],115
5,2300,,423
5,2301,,423
5,2302,,423
5,2319,,423
5,2332,,423
5,2338,......3..9,114
5,2338,......C..[^DEFGHJKLMNPRSTVWXY123456789],114
5,2367,,423
5,2368,.........[^123456],423
5,2371,.........[^12345678],423
5,2374,,423
5,2377,,423
5,2394,,423
5,2401,,423
5,2403,,423
5,2404,,423
5,2415,......C..[^JKLMNPRSTVWXY123456789],114
5,2439,......C..[^JKLMNPRSTVWXY123456789],114
5,2446,...DX.C..[^JKLMNPRSTVWXY123456789A],12
5,2446,...KG.C..[^JKLMNPRSTVWXY123456789A],13
5,2447,......C..[^JKLMNPRSTVWXY123456789A],114
5,2448,......C..[^JKLMNPRSTVWXY123456789A],114
5,2467,...0416..[RSTVWXY1],423
5,2468,...0338..[567],423
5,2469,...0498..[234],423
5,2470,...0407..[STVWXY],423
5,2471,...0496..[34],423
5,2474,.........[XY1234],423
5,2505,......C..B,13
5,2507,,423
5,2508,,423
5,2520,......C..[^Y123456789AB],129
5,2526,.....1C..[^ABCD],13
5,2526,.....3C..[^Y123456789AB],13
5,2526,.....5C..[^ABCD],12
5,2526,.....7C..[^Y123456789AB],12
5,2534,......C..[^123456789ABC],424
5,2535,......C..[^Y123456789ABC],424
5,2547,......C..[^Y123456789AB],114
5,2554,......C..[^Y123456789ABC],114
5,2564,......C..[^123456789ABC],114
5,2576,....C.C..[^Y123456789ABC],13
5,2576,....N.C..[^Y123456789ABC],12
5,2600,,423
5,2601,,423
5,2605,,423
5,2606,,423
5,2607,......C..[^ABCD],424
5,2615,....D.C..[^ABCD],114
5,2615,....K.C..[^ABCD],129
5,2616,......C..[^ABCD],114
5,2617,......C..[^ABCD],114
5,2635,....N.C..[^ABCD],13
5,2635,....T.C..[^ABCD],12
5,2635,....V.C..[^ABCD],12
5,2636,....R.C..[^ABCD],13
5,2636,....T.C..[^ABCD],12
5,2645,......C..[^ABCD],114
5,2665,......C..[^ABCD],13
5,2666,......C..[^ABCD],13
5,2692,,423
5,2701,,423
5,2702,......C..[^ABCDE],129
5,2703,......C..[^ABCDE],129
5,2704,....Z.C..[^ABCD],98
6,119,.....[16]9..[BCDEFG],114
6,119,.....1...[HJKLMNPRSTV],13
6,119,.....27..[BCDEFG],13
6,119,.....35..[BCDEFG],129
6,119,.....5...[^BCDEFG],114
6,119,.....6...[JKLMN],114
6,119,.....8...[HJKLMNPRST],129
6,216,.....1...[HJKL],13
6,216,.....11..[BCDEFG],13
6,216,.....35,129
6,216,.....37,13
6,216,.....5,114
6,216,.....69,114
6,216,.....8,129
6,284,.....1...[HJKLMNPRSTV],13
6,284,.....35..[BCDEFG],129
6,284,.....37..[BCDEFG],13
6,284,.....5...[^BCDEFG],114
6,284,.....6...[JKLMN],114
6,284,.....69..[BCDEFG],114
6,284,.....8...[HJKLMNPRST],129
6,330,,114
6,415,.....1,13
6,415,.....3,12
6,416,.....1...[HJKLMNPRSTV],13
6,416,.....35..[CD],129
6,416,.....47..[BCDEFG],13
6,416,.....5...[HJKLMNPRSTVWXY1234],114
6,416,.....5[^0123456789]..[^123456789A],114
6,416,.....6...[JKLMN],114
6,416,.....69..[CDE],114
6,418,.....[12]...[^BCDEFG],13
6,418,.....57..[BCDEFG],13
6,418,.....67..[BCDEF],12
6,419,.....[56],114
6,419,.....8,129
6,454,.....1...[HJK],13
6,454,.....2...[GH],14
6,454,.....27..[CDEFG],13
6,454,.....35..[DEFG],129
6,454,.....35..G,129
6,454,.....5...[HJK],114
6,454,.....69..[CDEFG],114
6,454,.....8...[HJK],129
6,455,.....[12]...[HJKLMNPRSTV],13
6,455,.....[56]...[^BCDEFG],114
6,455,.....27..[CDEFG],13
6,455,.....37..[BCDEF],13
6,455,.....69..[BCDEFG],114
6,456,,13
6,457,,13
6,1206,,115
6,1638,,115
6,1691,,114
6,1703,,114
6,1816,,524
6,1960,,114
6,2161,,115
6,2517,,114
6,2577,,115
7,81,,12
7,155,,114
7,197,.....1...[HJKLMNP],13
7,197,.....47..[BCDEFG],13
7,197,.....5...[^BCDEFG],114
7,197,.....69..[BCDEFG],114
7,215,.....1...[^BCDEFG],13
7,215,.....57..[BCDEFG],13
7,215,.....67..[BCDEFG],12
7,230,.....[23]3..[BCDEFG],100
7,230,.....[26][39]..[BCDEFG],114
7,230,.....1,13
7,230,.....47..[BCDEF],13
7,230,.....5...[HJK],100
7,230,.....5...[HJKLMNPRST],114
7,448,,114
7,453,.....1,13
7,453,.....5,114
7,906,,114
7,991,,114
7,1022,,115
7,1022,.........X,254
7,1289,......2..[456],407
7,1289,......2..[789],109
7,1289,......3..[23],407
7,1289,.....[LMN]...[^23456789],109
7,1373,.........[3456789],114
7,1373,.....1...[BCDE],13
7,1373,.....5...[^3456789],114
7,1373,.....8...[ABCDE],129
7,1465,,115
7,1471,,12
7,1555,,115
7,1631,.....1...[BCDEF],13
7,1631,.....5...[456789ABCDE],114
7,1631,.....8...[BCDE],129
7,1699,,114
7,1903,,114
7,1952,,114
7,1961,,12
7,2549,.....1,13
7,2549,.....5,114
7,2552,,114
7,2651,,13
8,303,,114
9,76,......5,164
9,76,......5,166
9,87,..[8N]...5,186
9,87,..[8N]...9,189
9,87,..[BC]...5..[FGHJKLMNPRS],168
9,87,..[BCN]...9,174
9,93,.....1,13
9,93,.....3,12
9,95,......3,115
9,95,......3..[^BCDEFGHJKLMNPR],124
9,95,......8,81
9,95,......8..[^BCDEFGHJKLMNPR],89
9,95,......8..[BCDEF],81
9,95,......8..[GHJKLM],94
9,95,......8..[NPR],95
9,108,.....[12]...[HJKLMNPRSTVWXY12],13
9,108,.....1[^0123456789]..[^123456789],13
9,108,.....3...[HJKLMNPRSTVWXY12],12
9,108,.....3[^0123456789]..[^123456789A],12
9,108,.....87..[BCDEFG],13
9,111,.....1,13
9,111,.....35,129
9,111,.....47,13
9,111,.....5,114
9,111,.....69,114
9,111,.....8,129
9,115,.....1...[^BCDEFG],13
9,115,.....2...H,14
9,115,.....27..[CDEFG],13
9,115,.....3...[HJKLMNPRSTVWXY],12
9,115,.....35..[CDEFG],129
9,115,.....5...[^BCDEFG],114
9,115,.....67..[BCDEFG],12
9,115,.....69..[BCDEFG],114
9,115,.....77..[BCDEFG],14
9,115,.....8...[HJKLMNPR],129
9,116,.....1...[HJKL],13
9,116,.....19..[CDEFG],114
9,116,.....27,13
9,116,.....35,129
9,116,.....5,114
9,116,.....8,129
9,125,.....08,13
9,125,.....08,14
9,125,.....2,14
9,125,.....6...[H],98
9,125,.....68..[BCDEFG],98
9,126,......5,137
9,126,......5,142
9,126,......5,146
9,127,......5..[BCDEFGHJKLMNPRS],137
9,127,......5..[GHJKLMNPRS],142
9,127,......5..[GHJKLMNPRS],146
9,128,......5,137
9,128,......5,146
9,128,......9,159
9,128,......9,163
9,128,......9,202
9,129,......4,16
9,129,......4,22
9,130,......3,105
9,130,......3,109
9,130,......4,16
9,130,......4,24
9,132,......4..[KLMNPRSTVWXY],24
9,132,......9..[KLMNPRS],59
9,133,......3,105
9,133,......3,106
9,133,......3,109
9,133,......3,110
9,133,......4,16
9,133,......4,24
9,133,......4,26
9,133,......4,28
9,135,......3,111
9,135,......4,24
9,135,......4,26
9,135,......4,28
9,135,......4,30
9,135,......9,59
9,141,,16
9,143,......4,24
9,143,......9,59
9,144,......3,105
9,144,......3,106
9,144,......3,109
9,144,......3,110
9,144,......4,16
9,144,......4,24
9,144,......4,26
9,144,......4,28
9,146,......3,111
9,146,......4,24
9,146,......4,26
9,146,......4,28
9,146,......9,59
9,147,,24
9,149,......3,106
9,149,......3,110
9,149,......4,24
9,149,......4,26
9,149,......4,28
9,151,......3,106
9,151,......3,110
9,151,......4,24
9,151,......4,26
9,151,......4,28
9,156,.....08,14
9,156,.....11,13
9,156,.....68,98
9,157,.....08,14
9,157,.....11,13
9,157,.....68,98
9,176,.....1,13
9,176,.....5,114
9,176,.....6,98
9,177,.....07..[EFG],13
9,177,.....1...[XY1234],15
9,177,.....2...[HJKLMNPRSTVWXY123456789A],13
9,177,.....2D..[^123456789A],13
9,177,.....3...[HJKLMNPRSTVWXY123456789A],12
9,177,.....3D..[^123456789A],12
9,177,.....67..G,12
9,177,.....87..[BC],13
9,187,......1,131
9,187,......1,132
9,187,......1,134
9,256,......1,149
9,256,......1,150
9,256,......1,151
9,256,......1,153
9,256,......1,155
9,259,.....35..[ABCD],129
9,259,.....47..[AB],13
9,259,.....5...[Y123456789],114
9,259,.....5E..[ABCD],114
9,259,.....5S..[^123456789ABCD],114
9,259,.....69..[ABCDEF],114
9,288,.....1,13
9,288,.....5,114
9,289,......6,182
9,289,......6,184
9,289,......6..L,166
9,290,......4,32
9,290,......4,43
9,301,.....27..B,13
9,301,.....35..[BCD],129
9,301,.....5...[VWXY123456789],114
9,301,.....5[^0123456789]..[^123456789],114
9,301,.....69..[BCD],114
9,310,.....2...[^BCDEFGHJKLMNPRSTV],14
9,310,.....5...[^BCDEFGHJKLMNPRSTV],114
9,317,,13
9,326,.....19,114
9,326,.....5,114
9,326,.....6...[HJ],98
9,326,.....68..[FG],98
9,336,......4,16
9,336,......4,32
9,336,......4,42
9,336,......4,52
9,336,......4,55
9,338,......4..[JKLMNPRSTVW],16
9,338,......4..[JKLMNPRSTVW],42
9,338,......4..[JKLMNPRSTVW],55
9,338,......4..S,32
9,338,......9..[JKLMNP],79
9,338,......9..[JKLMNPRSTVWX],58
9,338,......9..[JKLMNPRSTVWX],72
9,338,......9..S,60
9,338,......9[^ZW]..[RSTVW],79
9,339,......3,107
9,339,......3,108
9,339,......3,109
9,339,......3,112
9,339,......3,113
9,339,......4,16
9,339,......4,52
9,339,......4,55
9,341,......3..[XY],361
9,341,......3..X,109
9,341,......4..[JKLMNPRSTVWX],16
9,341,......4..[JKLMNPRSTVWXY],55
9,341,......4..S,52
9,341,......9..[JKLMNPRSTVWX],58
9,341,......9..[JKLMNPRSTVWXY],79
9,341,......9..[KLMNPRSTVW],72
9,341,......9..S,60
9,342,......3,107
9,342,......3,108
9,342,......3,109
9,342,......3,112
9,342,......3,113
9,342,......4,16
9,342,......4,52
9,342,......4,55
9,344,......3,109
9,344,......3,231
9,344,......3J.[^BCDEFGHJKLMNPRSTVW],361
9,344,......4,16
9,344,......4,55
9,344,......9,58
9,344,......9,79
9,355,......4,16
9,355,......4,32
9,355,......4,42
9,355,......4,52
9,355,......4,55
9,357,......4..[JKLMNPRSTVW],16
9,357,......4..[JKLMNPRSTVW],42
9,357,......4..[JKLMNPRSTVW],55
9,357,......4..[ST],32
9,357,......4..T,52
9,357,......9..[JKLMNPRSTVWX],58
9,357,......9..[KLMNPRSTVWX],72
9,357,......9..S,60
9,357,......9[HM].[JKLMNPRSTVW],79
9,357,......9[KR].[JKLMNPRSTVW],79
9,357,......9C.[JKLMNP],79
9,357,......9P.[RS],79
9,357,......9S.[RSTVW],79
9,357,......9Z.[JKLMNP],79
9,358,......4,16
9,358,......4,52
9,358,......4,55
9,360,......3..[XY],361
9,360,......3..X,109
9,360,......4..[JKLMNPRSTVWX],16
9,360,......4..[JKLMNPRSTVWXY],55
9,360,......4..S,52
9,360,......9..[JKLMNPRSTVWX],58
9,360,......9..[JKLMNPRSTVWXY],79
9,360,......9..[KLMNPRSTVWXY],72
9,360,......9..S,60
9,361,......3,107
9,361,......3,108
9,361,......3,109
9,361,......3,113
9,361,......4,16
9,361,......4,52
9,361,......4,55
9,363,......3..[MNPRSTVWXY],109
9,363,......3..[NPRSTVWXY],231
9,363,......3..S,112
9,363,......3J.[XY],361
9,363,......4..[JKLMNPRSTVWX],16
9,363,......4..[JKLMNPRSTVWXY],55
9,363,......4..S,52
9,363,......9..[JKLMNPRSTVWX],58
9,363,......9..[JKLMNPRSTVWXY],79
9,363,......9..S,77
9,364,......4,16
9,364,......4,42
9,364,......4,55
9,366,......3,108
9,366,......3,109
9,366,......3,113
9,366,......4,16
9,366,......4,55
9,368,......3,105
9,368,......3,108
9,368,......3,109
9,368,......3,113
9,368,......4,16
9,368,......4,55
9,370,......4,16
9,370,......4,42
9,370,......4,55
9,372,......4,16
9,372,......4,55
9,374,......3,108
9,374,......3,109
9,374,......3,113
9,374,......4,16
9,374,......4,55
9,384,,114
9,422,......3,394
9,422,......4..[23],49
9,422,......4..[CDEF],32
9,422,......4..[CDEF],43
9,422,......4..[GHJKLMNPRSTVWX],48
9,422,......4..[GHJKLMNPRSTVWXY123],36
9,422,......9..[DEF],60
9,422,......9..[GHJKLMNPRSTVWXY1],67
9,422,......9..[TVWXY123],435
9,422,....S.4..[Y1],48
9,423,......3,115
9,423,......3,124
9,423,......8,81
9,423,......8,89
9,460,.....2,14
9,460,.....5,114
9,460,.....69,114
9,460,.....77,14
9,463,......5,137
9,463,......5,142
9,463,......5,146
9,464,......5,137
9,464,......5,146
9,465,......5,137
9,465,......5,146
9,465,......9,159
9,465,......9,163
9,467,.....0...[FG],14
9,467,.....2...[HJKLMN],14
9,467,.....3...[MN],12
9,467,.....6...[GHJKLMN],98
9,484,......6,115
9,484,......6,128
9,485,......[^0123456789]..[^123456789],115
9,485,......6..[NPRSTVWX],233
9,485,......6..[NPRSTVWXY123456789],115
9,486,......6,115
9,486,......6,128
9,487,......[^0123456789]..[^123456789],115
9,487,......6..[NPRSTVWX],233
9,487,......6..[NPRSTVWXY123456789],115
9,488,,115
9,488,,128
9,489,......[^0123456798]..[^123456789],115
9,489,......6..[NPRSTVWX],233
9,489,......6..[NPRSTVWXY123456789],115
9,490,......6,115
9,490,......6,128
9,491,......[^0123456789]..[^123456789],115
9,491,......6..[NPRSTVWX],233
9,491,......6..[NPRSTVWXY1234567889],115
9,492,......6,115
