1,263,...D[BC][2478]...[RSTVWXY1],57
1,263,...DA[13]...[GHJK],47
1,263,...DA9...[LMNPRSTVWXY1],57
1,263,...DB1...[LMNPRSTVWXY1],57
1,263,...DB1...L,57
1,263,...DB2...[NP],54
1,286,.........[^BCDEFG],1
1,286,...KA[34]...[HJKLM],140
1,286,...KA[78]...[^BCDEFGHJKL],167
1,286,...KA2...[GH],132
1,320,,1
1,320,...NA1,156
1,320,...NA2,167
1,537,,1
1,537,...CC2...[NPR],130
1,874,,130
1,878,,167
1,888,,1
1,888,.......V,167
1,888,.......X,174
1,895,,174
1,905,,99
1,918,...NA1,156
1,918,...NA2,167
1,931,,156
1,942,,47
1,1001,,107
1,1122,,167
1,1166,.....1[0123456789]..[123456],174
1,1166,.....2[0123456789]..[789],804
1,1166,.....2H..[ABCD],804
1,1166,.....3H..[^ABCD],174
1,1166,.....4H..[^ABCD],174
1,1252,,54
1,1296,,88
1,1542,......[56]..[456789],115
1,1542,.....2[EFH]..[^Y123456789],115
1,1542,.....4[F]..[^Y123456789],174
1,1689,.....8F..[^JKLMNPRSTVWXY123456789],174
1,1689,.....9[EF]..[^JKLMNPRSTVWXY123456789],804
1,1689,...UA6[0123456789]..[45678],167
1,1689,...UA7[0123456789]..[78],174
1,1689,...UA8[0123456789]..9,174
1,1689,...UA9[0123456789]..9,804
1,1690,,54
1,1801,.........[5678],174
1,1801,......[0123456789]..9,804
1,1801,......F..[^Y123456789],804
1,2028,.........[^12345],88
1,2039,......[0123456789]..[789],109
1,2039,......H..[^Y123456789ABC],174
1,2039,......H..[ABC],109
1,2376,......H..[^123456789],804
1,2548,.....1F..[^Y123456789ABC],88
1,2548,.....2E..[^Y123456789ABC],115
1,2573,.....3F..[^Y123456789ABC],40
1,2595,.....1F..[^ABCD],174
1,2719,.....2F..[^ABCD],174
2,3,,1
2,3,,156
2,3,,433
2,239,,1
2,239,,15
2,239,,132
2,239,,265
2,312,,1
2,312,......[134],132
2,312,......[134],265
2,312,......2,156
2,461,......[124],88
2,461,......2,263
2,461,......2..[BCDEF],1
3,82,,1
3,82,...[DE].....[GH],37
3,82,...A.....[GH],54
3,82,...D.....[DEF],11
3,82,...E.....[DEF],11
3,82,...V.....[DEF],11
3,82,...V.....[H],88
3,167,,1
3,167,...B.....[BC],266
3,167,...C.....[BCD],203
3,206,,1
3,206,...B.....[BCDE],11
3,206,...C.....[BCDEF],15
3,206,...C.....[GHJ],1
3,206,...C.....[GHJ],203
3,206,...U.....[BCDE],11
3,206,...U.....[G],266
3,217,,1
3,217,...[DE].....[G],37
3,217,...A.....[G],54
3,217,...D.....[EF],11
3,217,...E.....[EF],11
3,462,,1
3,462,...B,266
3,462,...C,203
4,1,,1
4,1,....B....[KLM],111
4,1,....C....[KLM],111
4,1,....J....[^BCDEFGHJKLM],142
4,1,....K....[^BCDEFGHJKLM],142
4,6,....C....[KLM],5
4,6,....C....[KLM],103
4,6,....D....[KLM],5
4,6,....D....[KLM],103
4,6,....E....[KLM],5
4,6,....E....[KLM],103
4,33,.........[BCDEFGH],1
4,33,.........[CD],54
4,33,.........[CD],645
4,33,.........[EF],57
4,33,.........[EF],102
4,33,....[GH]....[BCD],7
4,33,....A....B,47
4,33,....B....[GH],57
4,33,....B....[GH],102
4,33,....B....B,654
4,38,....B....[BCDE],654
4,38,....B....[BCDEFGH],1
4,38,....B....[FGH],102
4,38,....C....[BCDEFG],103
4,38,....C....[BCDEFGHJ],1
4,38,....C....[EFG],5
4,38,....C....[HJ],111
4,38,....D....[FGH],5
4,38,....D....[FGHJ],1
4,38,....D....[FGHJ],103
4,38,....D....J,111
4,38,....E....[FGHJ],1
4,38,....E....[FGHJ],5
4,38,....E....[FGHJ],103
4,38,....G....[B],7
4,38,....G....B,1
4,38,....G....B,655
4,38,....H....[BCD],1
4,38,....H....[BCD],656
4,38,....H....F,9
4,60,.........[N],1
4,60,....A....[JKL],88
4,60,....B....[JKL],88
4,60,....B....[JKLMN],111
4,60,....C....[JKLMN],111
4,60,....D....[JKLMN],111
4,65,.........[^BCDEFGH],1
4,65,....A....[^BCDEFGHJKLMNPR],142
4,65,....B....[JK],88
4,65,....C....[JKLM],111
4,65,....D....[JKLM],111
4,65,....E....[JKLM],111
4,65,....F....[JKLM],111
4,65,....J....[PR],142
4,65,....K....[^BCDEFGHJKLMN],142
4,106,,1
4,106,,142
4,106,....[AL]....[^BCDEFGHJKLMNP],142
4,179,.........[BCD],654
4,179,.........[BCDEFGH],1
4,179,.........[EF],102
4,179,.........H,103
4,179,....D....[FGH],102
4,180,,1
4,180,....D....[LM],111
4,180,....E....[LM],111
4,391,,1
4,391,,103
4,426,......4..[NPR],103
4,426,....D.8..[Y12],684
4,426,....G.F..[^Y123456789],967
4,426,....L.8..[456789],206
4,426,....U.8..[78],206
4,528,.........[^BCDEFGHJK],179
4,528,....E....[LM],179
4,528,....V....[^BCDEFGHJKLM],206
4,528,....V....[LM],179
4,528,....W....[^BCDEFGHJKLM],206
4,528,....W....[LM],179
4,862,......4..[789],959
4,862,......4..[STV],103
4,862,....[LU].4..[23],206
4,862,....2.F..[^ABC],980
